"","species1","species2","SI","site"
"1008","Vicia_americana","Senecio_crassulus"," 3.035714e-01","Pfeiler"
"1009","Viola_nuttalli","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"1010","Agoseris_glauca","Senecio_serra"," 7.352941e-01","Pfeiler"
"1011","Aquilegia_caerulea","Senecio_serra"," 0.000000e+00","Pfeiler"
"1012","Boechera_stricta","Senecio_serra"," 0.000000e+00","Pfeiler"
"1013","Castilleja_sulphurea","Senecio_serra"," 1.730769e-01","Pfeiler"
"1014","Claytonia_lanceolata","Senecio_serra"," 0.000000e+00","Pfeiler"
"1015","Collomia_linearis","Senecio_serra"," 2.352941e-01","Pfeiler"
"1016","Erigeron_speciosus","Senecio_serra"," 7.230990e-01","Pfeiler"
"1017","Erythronium_grandiflorum","Senecio_serra",NA,"Pfeiler"
"1018","Eucephalus_engelmannii","Senecio_serra"," 5.294118e-01","Pfeiler"
"1019","Helianthella_quinquenervis","Senecio_serra"," 2.705882e-01","Pfeiler"
"1020","Heliomeris_multiflora","Senecio_serra"," 6.411765e-01","Pfeiler"
"1021","Hydrophyllum_capitatum","Senecio_serra"," 0.000000e+00","Pfeiler"
"1022","Lathyrus_leucanthus","Senecio_serra"," 0.000000e+00","Pfeiler"
"1023","Ligusticum_porteri","Senecio_serra"," 0.000000e+00","Pfeiler"
"1024","Mertensia_ciliata","Senecio_serra"," 0.000000e+00","Pfeiler"
"1025","Osmorhiza_occidentalis","Senecio_serra"," 1.110223e-16","Pfeiler"
"1026","Dasiphora_fruticosa","Senecio_serra",NA,"Pfeiler"
"1027","Potentilla_gracilis","Senecio_serra"," 8.181818e-02","Pfeiler"
"1028","Ranunculus_inamoenus","Senecio_serra"," 0.000000e+00","Pfeiler"
"1029","Senecio_crassulus","Senecio_serra"," 0.000000e+00","Pfeiler"
"1030","Senecio_serra","Senecio_serra"," 0.000000e+00","Pfeiler"
"1031","Thalictrum_fendleri","Senecio_serra"," 0.000000e+00","Pfeiler"
"1032","Vicia_americana","Senecio_serra"," 0.000000e+00","Pfeiler"
"1033","Viola_nuttalli","Senecio_serra"," 0.000000e+00","Pfeiler"
"1034","Agoseris_glauca","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1035","Aquilegia_caerulea","Thalictrum_fendleri"," 3.055556e-01","Pfeiler"
"1036","Boechera_stricta","Thalictrum_fendleri"," 6.944444e-01","Pfeiler"
"1037","Castilleja_sulphurea","Thalictrum_fendleri"," 5.769231e-02","Pfeiler"
"1038","Claytonia_lanceolata","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1039","Collomia_linearis","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1040","Erigeron_speciosus","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1041","Erythronium_grandiflorum","Thalictrum_fendleri",NA,"Pfeiler"
"1042","Eucephalus_engelmannii","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1043","Helianthella_quinquenervis","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1044","Heliomeris_multiflora","Thalictrum_fendleri"," 1.110223e-16","Pfeiler"
"1045","Hydrophyllum_capitatum","Thalictrum_fendleri"," 6.307471e-01","Pfeiler"
"1046","Lathyrus_leucanthus","Thalictrum_fendleri"," 7.206499e-01","Pfeiler"
"1047","Ligusticum_porteri","Thalictrum_fendleri"," 6.756757e-02","Pfeiler"
"1048","Mertensia_ciliata","Thalictrum_fendleri"," 5.479798e-01","Pfeiler"
"1049","Osmorhiza_occidentalis","Thalictrum_fendleri"," 7.916667e-01","Pfeiler"
"1050","Dasiphora_fruticosa","Thalictrum_fendleri",NA,"Pfeiler"
"1051","Potentilla_gracilis","Thalictrum_fendleri"," 4.545455e-02","Pfeiler"
"1052","Ranunculus_inamoenus","Thalictrum_fendleri"," 7.500000e-01","Pfeiler"
"1053","Senecio_crassulus","Thalictrum_fendleri"," 8.928571e-03","Pfeiler"
"1054","Senecio_serra","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1055","Thalictrum_fendleri","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1056","Vicia_americana","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1057","Viola_nuttalli","Thalictrum_fendleri"," 2.361111e-01","Pfeiler"
"1058","Agoseris_glauca","Vicia_americana"," 0.000000e+00","Pfeiler"
"1059","Aquilegia_caerulea","Vicia_americana"," 0.000000e+00","Pfeiler"
"1060","Boechera_stricta","Vicia_americana"," 0.000000e+00","Pfeiler"
"1061","Castilleja_sulphurea","Vicia_americana"," 4.423077e-01","Pfeiler"
"1062","Claytonia_lanceolata","Vicia_americana"," 0.000000e+00","Pfeiler"
"1063","Collomia_linearis","Vicia_americana"," 0.000000e+00","Pfeiler"
"1064","Erigeron_speciosus","Vicia_americana"," 0.000000e+00","Pfeiler"
"1065","Erythronium_grandiflorum","Vicia_americana",NA,"Pfeiler"
"1066","Eucephalus_engelmannii","Vicia_americana"," 0.000000e+00","Pfeiler"
"1067","Helianthella_quinquenervis","Vicia_americana"," 1.058824e-01","Pfeiler"
"1068","Heliomeris_multiflora","Vicia_americana"," 1.110223e-16","Pfeiler"
"1069","Hydrophyllum_capitatum","Vicia_americana"," 0.000000e+00","Pfeiler"
"1070","Lathyrus_leucanthus","Vicia_americana"," 9.433962e-02","Pfeiler"
"1071","Ligusticum_porteri","Vicia_americana"," 4.189189e-01","Pfeiler"
"1072","Mertensia_ciliata","Vicia_americana"," 1.969697e-01","Pfeiler"
"1073","Osmorhiza_occidentalis","Vicia_americana"," 6.944444e-02","Pfeiler"
"1074","Dasiphora_fruticosa","Vicia_americana",NA,"Pfeiler"
"1075","Potentilla_gracilis","Vicia_americana"," 4.090909e-01","Pfeiler"
"1076","Ranunculus_inamoenus","Vicia_americana"," 0.000000e+00","Pfeiler"
"1077","Senecio_crassulus","Vicia_americana"," 3.035714e-01","Pfeiler"
"1078","Senecio_serra","Vicia_americana"," 0.000000e+00","Pfeiler"
"1079","Thalictrum_fendleri","Vicia_americana"," 0.000000e+00","Pfeiler"
"1080","Vicia_americana","Vicia_americana"," 0.000000e+00","Pfeiler"
"1081","Viola_nuttalli","Vicia_americana"," 0.000000e+00","Pfeiler"
"1082","Agoseris_glauca","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1083","Aquilegia_caerulea","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1084","Boechera_stricta","Viola_nuttalli"," 5.000000e-01","Pfeiler"
"1085","Castilleja_sulphurea","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1086","Claytonia_lanceolata","Viola_nuttalli"," 1.288344e-01","Pfeiler"
"1087","Collomia_linearis","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1088","Erigeron_speciosus","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1089","Erythronium_grandiflorum","Viola_nuttalli",NA,"Pfeiler"
"1090","Eucephalus_engelmannii","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1091","Helianthella_quinquenervis","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1092","Heliomeris_multiflora","Viola_nuttalli"," 1.110223e-16","Pfeiler"
"1093","Hydrophyllum_capitatum","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1094","Lathyrus_leucanthus","Viola_nuttalli"," 1.110223e-16","Pfeiler"
"1095","Ligusticum_porteri","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1096","Mertensia_ciliata","Viola_nuttalli"," 1.060606e-01","Pfeiler"
"1097","Osmorhiza_occidentalis","Viola_nuttalli"," 3.194444e-01","Pfeiler"
"1098","Dasiphora_fruticosa","Viola_nuttalli",NA,"Pfeiler"
"1099","Potentilla_gracilis","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1100","Ranunculus_inamoenus","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1101","Senecio_crassulus","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1102","Senecio_serra","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1103","Thalictrum_fendleri","Viola_nuttalli"," 2.361111e-01","Pfeiler"
"1104","Vicia_americana","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1105","Viola_nuttalli","Viola_nuttalli"," 0.000000e+00","Pfeiler"
"1106","Boechera_stricta","Boechera_stricta"," 0.000000e+00","PBM"
"1107","Claytonia_lanceolata","Boechera_stricta"," 0.000000e+00","PBM"
"1108","Corydalis_caseana","Boechera_stricta"," 2.357143e-01","PBM"
"1109","Eriogonum_umbellatum","Boechera_stricta"," 7.794118e-01","PBM"
"1110","Erythronium_grandiflorum","Boechera_stricta"," 0.000000e+00","PBM"
"1111","Fragaria_virginiana","Boechera_stricta"," 0.000000e+00","PBM"
"1112","Frasera_speciosa","Boechera_stricta"," 1.917476e-01","PBM"
"1113","Geranium_richardsonii","Boechera_stricta"," 4.285714e-01","PBM"
"1114","Heterotheca_villosa","Boechera_stricta"," 0.000000e+00","PBM"
"1115","Mertensia_ciliata","Boechera_stricta"," 3.125000e-02","PBM"
"1116","Mertensia_fusiformis","Boechera_stricta"," 0.000000e+00","PBM"
"1117","Noccaea_fendleri","Boechera_stricta"," 0.000000e+00","PBM"
"1118","Oreochrysum_parryi","Boechera_stricta"," 0.000000e+00","PBM"
"1119","Potentilla_gracilis","Boechera_stricta"," 1.666667e-01","PBM"
"1120","Pseudocymopterus_montanus","Boechera_stricta",NA,"PBM"
"1121","Ranunculus_inamoenus","Boechera_stricta"," 0.000000e+00","PBM"
"1122","Senecio_crassulus","Boechera_stricta"," 5.000000e-01","PBM"
"1123","Senecio_serra","Boechera_stricta"," 5.000000e-02","PBM"
"1124","Veratrum_tenuipetalum","Boechera_stricta"," 0.000000e+00","PBM"
"1125","Viola_nuttalli","Boechera_stricta"," 0.000000e+00","PBM"
"1126","Boechera_stricta","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1127","Claytonia_lanceolata","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1128","Corydalis_caseana","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1129","Eriogonum_umbellatum","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1130","Erythronium_grandiflorum","Claytonia_lanceolata"," 9.166667e-01","PBM"
"1131","Fragaria_virginiana","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1132","Frasera_speciosa","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1133","Geranium_richardsonii","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1134","Heterotheca_villosa","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1135","Mertensia_ciliata","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1136","Mertensia_fusiformis","Claytonia_lanceolata"," 8.181818e-01","PBM"
"1137","Noccaea_fendleri","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1138","Oreochrysum_parryi","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1139","Potentilla_gracilis","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1140","Pseudocymopterus_montanus","Claytonia_lanceolata",NA,"PBM"
"1141","Ranunculus_inamoenus","Claytonia_lanceolata"," 3.333333e-01","PBM"
"1142","Senecio_crassulus","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1143","Senecio_serra","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1144","Veratrum_tenuipetalum","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1145","Viola_nuttalli","Claytonia_lanceolata"," 0.000000e+00","PBM"
"1146","Boechera_stricta","Corydalis_caseana"," 2.357143e-01","PBM"
"1147","Claytonia_lanceolata","Corydalis_caseana"," 0.000000e+00","PBM"
"1148","Corydalis_caseana","Corydalis_caseana"," 0.000000e+00","PBM"
"1149","Eriogonum_umbellatum","Corydalis_caseana"," 4.260504e-01","PBM"
"1150","Erythronium_grandiflorum","Corydalis_caseana"," 0.000000e+00","PBM"
"1151","Fragaria_virginiana","Corydalis_caseana"," 6.436508e-01","PBM"
"1152","Frasera_speciosa","Corydalis_caseana"," 9.238558e-01","PBM"
"1153","Geranium_richardsonii","Corydalis_caseana"," 3.666667e-01","PBM"
"1154","Heterotheca_villosa","Corydalis_caseana"," 1.941280e-02","PBM"
"1155","Mertensia_ciliata","Corydalis_caseana"," 5.857143e-01","PBM"
"1156","Mertensia_fusiformis","Corydalis_caseana"," 0.000000e+00","PBM"
"1157","Noccaea_fendleri","Corydalis_caseana"," 9.285714e-02","PBM"
"1158","Oreochrysum_parryi","Corydalis_caseana"," 7.142857e-03","PBM"
"1159","Potentilla_gracilis","Corydalis_caseana"," 6.761905e-01","PBM"
"1160","Pseudocymopterus_montanus","Corydalis_caseana",NA,"PBM"
"1161","Ranunculus_inamoenus","Corydalis_caseana"," 0.000000e+00","PBM"
"1162","Senecio_crassulus","Corydalis_caseana"," 5.428571e-01","PBM"
"1163","Senecio_serra","Corydalis_caseana"," 5.000000e-02","PBM"
"1164","Veratrum_tenuipetalum","Corydalis_caseana"," 2.857143e-02","PBM"
"1165","Viola_nuttalli","Corydalis_caseana"," 0.000000e+00","PBM"
"1166","Boechera_stricta","Eriogonum_umbellatum"," 7.794118e-01","PBM"
"1167","Claytonia_lanceolata","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1168","Corydalis_caseana","Eriogonum_umbellatum"," 4.260504e-01","PBM"
"1169","Eriogonum_umbellatum","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1170","Erythronium_grandiflorum","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1171","Fragaria_virginiana","Eriogonum_umbellatum"," 1.617647e-01","PBM"
"1172","Frasera_speciosa","Eriogonum_umbellatum"," 3.802113e-01","PBM"
"1173","Geranium_richardsonii","Eriogonum_umbellatum"," 5.826331e-01","PBM"
"1174","Heterotheca_villosa","Eriogonum_umbellatum"," 1.226994e-02","PBM"
"1175","Mertensia_ciliata","Eriogonum_umbellatum"," 2.518382e-01","PBM"
"1176","Mertensia_fusiformis","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1177","Noccaea_fendleri","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1178","Oreochrysum_parryi","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1179","Potentilla_gracilis","Eriogonum_umbellatum"," 3.872549e-01","PBM"
"1180","Pseudocymopterus_montanus","Eriogonum_umbellatum",NA,"PBM"
"1181","Ranunculus_inamoenus","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1182","Senecio_crassulus","Eriogonum_umbellatum"," 6.617647e-01","PBM"
"1183","Senecio_serra","Eriogonum_umbellatum"," 5.000000e-02","PBM"
"1184","Veratrum_tenuipetalum","Eriogonum_umbellatum"," 5.882353e-02","PBM"
"1185","Viola_nuttalli","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1186","Boechera_stricta","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1187","Claytonia_lanceolata","Erythronium_grandiflorum"," 9.166667e-01","PBM"
"1188","Corydalis_caseana","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1189","Eriogonum_umbellatum","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1190","Erythronium_grandiflorum","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1191","Fragaria_virginiana","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1192","Frasera_speciosa","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1193","Geranium_richardsonii","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1194","Heterotheca_villosa","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1195","Mertensia_ciliata","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1196","Mertensia_fusiformis","Erythronium_grandiflorum"," 9.015152e-01","PBM"
"1197","Noccaea_fendleri","Erythronium_grandiflorum"," 8.333333e-02","PBM"
"1198","Oreochrysum_parryi","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1199","Potentilla_gracilis","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1200","Pseudocymopterus_montanus","Erythronium_grandiflorum",NA,"PBM"
"1201","Ranunculus_inamoenus","Erythronium_grandiflorum"," 4.166667e-01","PBM"
"1202","Senecio_crassulus","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1203","Senecio_serra","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1204","Veratrum_tenuipetalum","Erythronium_grandiflorum"," 0.000000e+00","PBM"
"1205","Viola_nuttalli","Erythronium_grandiflorum"," 8.333333e-02","PBM"
"1206","Boechera_stricta","Fragaria_virginiana"," 0.000000e+00","PBM"
"1207","Claytonia_lanceolata","Fragaria_virginiana"," 0.000000e+00","PBM"
"1208","Corydalis_caseana","Fragaria_virginiana"," 6.436508e-01","PBM"
"1209","Eriogonum_umbellatum","Fragaria_virginiana"," 1.617647e-01","PBM"
"1210","Erythronium_grandiflorum","Fragaria_virginiana"," 0.000000e+00","PBM"
"1211","Fragaria_virginiana","Fragaria_virginiana"," 0.000000e+00","PBM"
"1212","Frasera_speciosa","Fragaria_virginiana"," 7.197950e-01","PBM"
"1213","Geranium_richardsonii","Fragaria_virginiana"," 9.523810e-02","PBM"
"1214","Heterotheca_villosa","Fragaria_virginiana"," 0.000000e+00","PBM"
"1215","Mertensia_ciliata","Fragaria_virginiana"," 4.409722e-01","PBM"
"1216","Mertensia_fusiformis","Fragaria_virginiana"," 0.000000e+00","PBM"
"1217","Noccaea_fendleri","Fragaria_virginiana"," 1.250000e-01","PBM"
"1218","Oreochrysum_parryi","Fragaria_virginiana"," 0.000000e+00","PBM"
"1219","Potentilla_gracilis","Fragaria_virginiana"," 3.888889e-01","PBM"
"1220","Pseudocymopterus_montanus","Fragaria_virginiana",NA,"PBM"
"1221","Ranunculus_inamoenus","Fragaria_virginiana"," 0.000000e+00","PBM"
"1222","Senecio_crassulus","Fragaria_virginiana"," 2.222222e-01","PBM"
"1223","Senecio_serra","Fragaria_virginiana"," 0.000000e+00","PBM"
"1224","Veratrum_tenuipetalum","Fragaria_virginiana"," 0.000000e+00","PBM"
"1225","Viola_nuttalli","Fragaria_virginiana"," 0.000000e+00","PBM"
"1226","Boechera_stricta","Frasera_speciosa"," 1.917476e-01","PBM"
"1227","Claytonia_lanceolata","Frasera_speciosa"," 0.000000e+00","PBM"
"1228","Corydalis_caseana","Frasera_speciosa"," 9.238558e-01","PBM"
"1229","Eriogonum_umbellatum","Frasera_speciosa"," 3.802113e-01","PBM"
"1230","Erythronium_grandiflorum","Frasera_speciosa"," 0.000000e+00","PBM"
"1231","Fragaria_virginiana","Frasera_speciosa"," 7.197950e-01","PBM"
"1232","Frasera_speciosa","Frasera_speciosa"," 0.000000e+00","PBM"
"1233","Geranium_richardsonii","Frasera_speciosa"," 3.161119e-01","PBM"
"1234","Heterotheca_villosa","Frasera_speciosa"," 1.469712e-02","PBM"
"1235","Mertensia_ciliata","Frasera_speciosa"," 5.582524e-01","PBM"
"1236","Mertensia_fusiformis","Frasera_speciosa"," 0.000000e+00","PBM"
"1237","Noccaea_fendleri","Frasera_speciosa"," 9.708738e-02","PBM"
"1238","Oreochrysum_parryi","Frasera_speciosa"," 2.427184e-03","PBM"
"1239","Potentilla_gracilis","Frasera_speciosa"," 6.440129e-01","PBM"
"1240","Pseudocymopterus_montanus","Frasera_speciosa",NA,"PBM"
"1241","Ranunculus_inamoenus","Frasera_speciosa"," 0.000000e+00","PBM"
"1242","Senecio_crassulus","Frasera_speciosa"," 4.733010e-01","PBM"
"1243","Senecio_serra","Frasera_speciosa"," 5.000000e-02","PBM"
"1244","Veratrum_tenuipetalum","Frasera_speciosa"," 2.669903e-02","PBM"
"1245","Viola_nuttalli","Frasera_speciosa"," 0.000000e+00","PBM"
"1246","Boechera_stricta","Geranium_richardsonii"," 4.285714e-01","PBM"
"1247","Claytonia_lanceolata","Geranium_richardsonii"," 0.000000e+00","PBM"
"1248","Corydalis_caseana","Geranium_richardsonii"," 3.666667e-01","PBM"
"1249","Eriogonum_umbellatum","Geranium_richardsonii"," 5.826331e-01","PBM"
"1250","Erythronium_grandiflorum","Geranium_richardsonii"," 0.000000e+00","PBM"
"1251","Fragaria_virginiana","Geranium_richardsonii"," 9.523810e-02","PBM"
"1252","Frasera_speciosa","Geranium_richardsonii"," 3.161119e-01","PBM"
"1253","Geranium_richardsonii","Geranium_richardsonii"," 0.000000e+00","PBM"
"1254","Heterotheca_villosa","Geranium_richardsonii"," 1.075080e-01","PBM"
"1255","Mertensia_ciliata","Geranium_richardsonii"," 2.202381e-01","PBM"
"1256","Mertensia_fusiformis","Geranium_richardsonii"," 0.000000e+00","PBM"
"1257","Noccaea_fendleri","Geranium_richardsonii"," 0.000000e+00","PBM"
"1258","Oreochrysum_parryi","Geranium_richardsonii"," 4.761905e-02","PBM"
"1259","Potentilla_gracilis","Geranium_richardsonii"," 4.761905e-01","PBM"
"1260","Pseudocymopterus_montanus","Geranium_richardsonii",NA,"PBM"
"1261","Ranunculus_inamoenus","Geranium_richardsonii"," 0.000000e+00","PBM"
"1262","Senecio_crassulus","Geranium_richardsonii"," 5.238095e-01","PBM"
"1263","Senecio_serra","Geranium_richardsonii"," 9.761905e-02","PBM"
"1264","Veratrum_tenuipetalum","Geranium_richardsonii"," 3.809524e-01","PBM"
"1265","Viola_nuttalli","Geranium_richardsonii"," 0.000000e+00","PBM"
"1266","Boechera_stricta","Heterotheca_villosa"," 0.000000e+00","PBM"
"1267","Claytonia_lanceolata","Heterotheca_villosa"," 0.000000e+00","PBM"
"1268","Corydalis_caseana","Heterotheca_villosa"," 1.941280e-02","PBM"
"1269","Eriogonum_umbellatum","Heterotheca_villosa"," 1.226994e-02","PBM"
"1270","Erythronium_grandiflorum","Heterotheca_villosa"," 0.000000e+00","PBM"
"1271","Fragaria_virginiana","Heterotheca_villosa"," 0.000000e+00","PBM"
"1272","Frasera_speciosa","Heterotheca_villosa"," 1.469712e-02","PBM"
"1273","Geranium_richardsonii","Heterotheca_villosa"," 1.075080e-01","PBM"
"1274","Heterotheca_villosa","Heterotheca_villosa"," 0.000000e+00","PBM"
"1275","Mertensia_ciliata","Heterotheca_villosa"," 1.226994e-02","PBM"
"1276","Mertensia_fusiformis","Heterotheca_villosa"," 0.000000e+00","PBM"
"1277","Noccaea_fendleri","Heterotheca_villosa"," 0.000000e+00","PBM"
"1278","Oreochrysum_parryi","Heterotheca_villosa"," 2.239264e-01","PBM"
"1279","Potentilla_gracilis","Heterotheca_villosa"," 1.789366e-01","PBM"
"1280","Pseudocymopterus_montanus","Heterotheca_villosa",NA,"PBM"
"1281","Ranunculus_inamoenus","Heterotheca_villosa"," 0.000000e+00","PBM"
"1282","Senecio_crassulus","Heterotheca_villosa"," 0.000000e+00","PBM"
"1283","Senecio_serra","Heterotheca_villosa"," 7.638037e-01","PBM"
"1284","Veratrum_tenuipetalum","Heterotheca_villosa"," 1.226994e-02","PBM"
"1285","Viola_nuttalli","Heterotheca_villosa"," 0.000000e+00","PBM"
"1286","Boechera_stricta","Mertensia_ciliata"," 3.125000e-02","PBM"
"1287","Claytonia_lanceolata","Mertensia_ciliata"," 0.000000e+00","PBM"
"1288","Corydalis_caseana","Mertensia_ciliata"," 5.857143e-01","PBM"
"1289","Eriogonum_umbellatum","Mertensia_ciliata"," 2.518382e-01","PBM"
"1290","Erythronium_grandiflorum","Mertensia_ciliata"," 0.000000e+00","PBM"
"1291","Fragaria_virginiana","Mertensia_ciliata"," 4.409722e-01","PBM"
"1292","Frasera_speciosa","Mertensia_ciliata"," 5.582524e-01","PBM"
"1293","Geranium_richardsonii","Mertensia_ciliata"," 2.202381e-01","PBM"
"1294","Heterotheca_villosa","Mertensia_ciliata"," 1.226994e-02","PBM"
"1295","Mertensia_ciliata","Mertensia_ciliata"," 0.000000e+00","PBM"
"1296","Mertensia_fusiformis","Mertensia_ciliata"," 0.000000e+00","PBM"
"1297","Noccaea_fendleri","Mertensia_ciliata"," 0.000000e+00","PBM"
"1298","Oreochrysum_parryi","Mertensia_ciliata"," 0.000000e+00","PBM"
"1299","Potentilla_gracilis","Mertensia_ciliata"," 6.250000e-01","PBM"
"1300","Pseudocymopterus_montanus","Mertensia_ciliata",NA,"PBM"
"1301","Ranunculus_inamoenus","Mertensia_ciliata"," 0.000000e+00","PBM"
"1302","Senecio_crassulus","Mertensia_ciliata"," 5.312500e-01","PBM"
"1303","Senecio_serra","Mertensia_ciliata"," 3.125000e-02","PBM"
"1304","Veratrum_tenuipetalum","Mertensia_ciliata"," 9.375000e-02","PBM"
"1305","Viola_nuttalli","Mertensia_ciliata"," 0.000000e+00","PBM"
"1306","Boechera_stricta","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1307","Claytonia_lanceolata","Mertensia_fusiformis"," 8.181818e-01","PBM"
"1308","Corydalis_caseana","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1309","Eriogonum_umbellatum","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1310","Erythronium_grandiflorum","Mertensia_fusiformis"," 9.015152e-01","PBM"
"1311","Fragaria_virginiana","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1312","Frasera_speciosa","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1313","Geranium_richardsonii","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1314","Heterotheca_villosa","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1315","Mertensia_ciliata","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1316","Mertensia_fusiformis","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1317","Noccaea_fendleri","Mertensia_fusiformis"," 1.818182e-01","PBM"
"1318","Oreochrysum_parryi","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1319","Potentilla_gracilis","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1320","Pseudocymopterus_montanus","Mertensia_fusiformis",NA,"PBM"
"1321","Ranunculus_inamoenus","Mertensia_fusiformis"," 5.151515e-01","PBM"
"1322","Senecio_crassulus","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1323","Senecio_serra","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1324","Veratrum_tenuipetalum","Mertensia_fusiformis"," 0.000000e+00","PBM"
"1325","Viola_nuttalli","Mertensia_fusiformis"," 1.818182e-01","PBM"
"1326","Boechera_stricta","Noccaea_fendleri"," 0.000000e+00","PBM"
"1327","Claytonia_lanceolata","Noccaea_fendleri"," 0.000000e+00","PBM"
"1328","Corydalis_caseana","Noccaea_fendleri"," 9.285714e-02","PBM"
"1329","Eriogonum_umbellatum","Noccaea_fendleri"," 0.000000e+00","PBM"
"1330","Erythronium_grandiflorum","Noccaea_fendleri"," 8.333333e-02","PBM"
"1331","Fragaria_virginiana","Noccaea_fendleri"," 1.250000e-01","PBM"
"1332","Frasera_speciosa","Noccaea_fendleri"," 9.708738e-02","PBM"
"1333","Geranium_richardsonii","Noccaea_fendleri"," 0.000000e+00","PBM"
"1334","Heterotheca_villosa","Noccaea_fendleri"," 0.000000e+00","PBM"
"1335","Mertensia_ciliata","Noccaea_fendleri"," 0.000000e+00","PBM"
"1336","Mertensia_fusiformis","Noccaea_fendleri"," 1.818182e-01","PBM"
"1337","Noccaea_fendleri","Noccaea_fendleri"," 0.000000e+00","PBM"
"1338","Oreochrysum_parryi","Noccaea_fendleri"," 0.000000e+00","PBM"
"1339","Potentilla_gracilis","Noccaea_fendleri"," 0.000000e+00","PBM"
"1340","Pseudocymopterus_montanus","Noccaea_fendleri",NA,"PBM"
"1341","Ranunculus_inamoenus","Noccaea_fendleri"," 6.666667e-01","PBM"
"1342","Senecio_crassulus","Noccaea_fendleri"," 0.000000e+00","PBM"
"1343","Senecio_serra","Noccaea_fendleri"," 0.000000e+00","PBM"
