"","species1","species2","SI","site"
"1019","Delphinium_barbeyi","Ligusticum_porteri"," 1.081081e-01","Pfeiler"
"1020","Erigeron_speciosus","Ligusticum_porteri","-2.220446e-16","Pfeiler"
"1021","Erythronium_grandiflorum","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"1022","Helianthella_quinquenervis","Ligusticum_porteri"," 1.669316e-01","Pfeiler"
"1023","Heliomeris_multiflora","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"1024","Hydrophyllum_capitatum","Ligusticum_porteri"," 1.621622e-01","Pfeiler"
"1025","Hydrophyllum_fendleri","Ligusticum_porteri"," 7.297297e-01","Pfeiler"
"1026","Lathyrus_leucanthus","Ligusticum_porteri"," 7.356168e-01","Pfeiler"
"1027","Ligusticum_porteri","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"1028","Lupinus_spp","Ligusticum_porteri"," 1.621622e-01","Pfeiler"
"1029","Mertensia_brevistyla","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"1030","Mertensia_ciliata","Ligusticum_porteri"," 5.055644e-01","Pfeiler"
"1031","Potentilla_gracilis","Ligusticum_porteri"," 1.366795e-01","Pfeiler"
"1032","Ribes_montigenum","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"1033","Senecio_crassulus","Ligusticum_porteri"," 2.815062e-01","Pfeiler"
"1034","Thalictrum_fendleri","Ligusticum_porteri"," 7.297297e-01","Pfeiler"
"1035","Vicia_americana","Ligusticum_porteri"," 3.416988e-01","Pfeiler"
"1036","Viola_nuttalliii","Ligusticum_porteri"," 0.000000e+00","Pfeiler"
"1037","Agoseris_glauca","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1038","Aquilegia_coerulea","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1039","Boechera_stricta","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1040","Castilleja_spp","Lupinus_spp"," 5.000000e-01","Pfeiler"
"1041","Castilleja_sulphurea","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1042","Claytonia_lanceolata","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1043","Delphinium_barbeyi","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1044","Erigeron_speciosus","Lupinus_spp","-2.220446e-16","Pfeiler"
"1045","Erythronium_grandiflorum","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1046","Helianthella_quinquenervis","Lupinus_spp"," 5.882353e-02","Pfeiler"
"1047","Heliomeris_multiflora","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1048","Hydrophyllum_capitatum","Lupinus_spp"," 2.500000e-01","Pfeiler"
"1049","Hydrophyllum_fendleri","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1050","Lathyrus_leucanthus","Lupinus_spp"," 3.267327e-01","Pfeiler"
"1051","Ligusticum_porteri","Lupinus_spp"," 1.621622e-01","Pfeiler"
"1052","Lupinus_spp","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1053","Mertensia_brevistyla","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1054","Mertensia_ciliata","Lupinus_spp"," 2.941176e-01","Pfeiler"
"1055","Potentilla_gracilis","Lupinus_spp"," 2.220446e-16","Pfeiler"
"1056","Ribes_montigenum","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1057","Senecio_crassulus","Lupinus_spp"," 3.146067e-01","Pfeiler"
"1058","Thalictrum_fendleri","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1059","Vicia_americana","Lupinus_spp"," 2.857143e-01","Pfeiler"
"1060","Viola_nuttalliii","Lupinus_spp"," 0.000000e+00","Pfeiler"
"1061","Agoseris_glauca","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1062","Aquilegia_coerulea","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1063","Boechera_stricta","Mertensia_brevistyla"," 8.333333e-02","Pfeiler"
"1064","Castilleja_spp","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1065","Castilleja_sulphurea","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1066","Claytonia_lanceolata","Mertensia_brevistyla"," 9.166667e-01","Pfeiler"
"1067","Delphinium_barbeyi","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1068","Erigeron_speciosus","Mertensia_brevistyla","-2.220446e-16","Pfeiler"
"1069","Erythronium_grandiflorum","Mertensia_brevistyla"," 9.166667e-01","Pfeiler"
"1070","Helianthella_quinquenervis","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1071","Heliomeris_multiflora","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1072","Hydrophyllum_capitatum","Mertensia_brevistyla"," 8.333333e-02","Pfeiler"
"1073","Hydrophyllum_fendleri","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1074","Lathyrus_leucanthus","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1075","Ligusticum_porteri","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1076","Lupinus_spp","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1077","Mertensia_brevistyla","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1078","Mertensia_ciliata","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1079","Potentilla_gracilis","Mertensia_brevistyla"," 2.220446e-16","Pfeiler"
"1080","Ribes_montigenum","Mertensia_brevistyla"," 8.333333e-02","Pfeiler"
"1081","Senecio_crassulus","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1082","Thalictrum_fendleri","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1083","Vicia_americana","Mertensia_brevistyla"," 0.000000e+00","Pfeiler"
"1084","Viola_nuttalliii","Mertensia_brevistyla"," 2.454955e-01","Pfeiler"
"1085","Agoseris_glauca","Mertensia_ciliata"," 1.764706e-01","Pfeiler"
"1086","Aquilegia_coerulea","Mertensia_ciliata"," 2.352941e-01","Pfeiler"
"1087","Boechera_stricta","Mertensia_ciliata"," 0.000000e+00","Pfeiler"
"1088","Castilleja_spp","Mertensia_ciliata"," 4.705882e-01","Pfeiler"
"1089","Castilleja_sulphurea","Mertensia_ciliata"," 3.602941e-01","Pfeiler"
"1090","Claytonia_lanceolata","Mertensia_ciliata"," 0.000000e+00","Pfeiler"
"1091","Delphinium_barbeyi","Mertensia_ciliata"," 3.193277e-01","Pfeiler"
"1092","Erigeron_speciosus","Mertensia_ciliata"," 1.648352e-01","Pfeiler"
"1093","Erythronium_grandiflorum","Mertensia_ciliata"," 0.000000e+00","Pfeiler"
"1094","Helianthella_quinquenervis","Mertensia_ciliata"," 4.117647e-01","Pfeiler"
"1095","Heliomeris_multiflora","Mertensia_ciliata"," 6.622517e-03","Pfeiler"
"1096","Hydrophyllum_capitatum","Mertensia_ciliata"," 3.676471e-01","Pfeiler"
"1097","Hydrophyllum_fendleri","Mertensia_ciliata"," 2.352941e-01","Pfeiler"
"1098","Lathyrus_leucanthus","Mertensia_ciliata"," 7.373326e-01","Pfeiler"
"1099","Ligusticum_porteri","Mertensia_ciliata"," 5.055644e-01","Pfeiler"
"1100","Lupinus_spp","Mertensia_ciliata"," 2.941176e-01","Pfeiler"
"1101","Mertensia_brevistyla","Mertensia_ciliata"," 0.000000e+00","Pfeiler"
"1102","Mertensia_ciliata","Mertensia_ciliata"," 0.000000e+00","Pfeiler"
"1103","Potentilla_gracilis","Mertensia_ciliata"," 3.815126e-01","Pfeiler"
"1104","Ribes_montigenum","Mertensia_ciliata"," 1.000000e-01","Pfeiler"
"1105","Senecio_crassulus","Mertensia_ciliata"," 6.582948e-01","Pfeiler"
"1106","Thalictrum_fendleri","Mertensia_ciliata"," 2.352941e-01","Pfeiler"
"1107","Vicia_americana","Mertensia_ciliata"," 6.050420e-01","Pfeiler"
"1108","Viola_nuttalliii","Mertensia_ciliata"," 1.176471e-01","Pfeiler"
"1109","Agoseris_glauca","Potentilla_gracilis"," 4.000000e-01","Pfeiler"
"1110","Aquilegia_coerulea","Potentilla_gracilis"," 2.857143e-02","Pfeiler"
"1111","Boechera_stricta","Potentilla_gracilis"," 2.220446e-16","Pfeiler"
"1112","Castilleja_spp","Potentilla_gracilis"," 2.857143e-01","Pfeiler"
"1113","Castilleja_sulphurea","Potentilla_gracilis"," 1.535714e-01","Pfeiler"
"1114","Claytonia_lanceolata","Potentilla_gracilis"," 2.220446e-16","Pfeiler"
"1115","Delphinium_barbeyi","Potentilla_gracilis"," 4.285714e-01","Pfeiler"
"1116","Erigeron_speciosus","Potentilla_gracilis"," 3.076923e-01","Pfeiler"
"1117","Erythronium_grandiflorum","Potentilla_gracilis"," 2.220446e-16","Pfeiler"
"1118","Helianthella_quinquenervis","Potentilla_gracilis"," 7.529412e-01","Pfeiler"
"1119","Heliomeris_multiflora","Potentilla_gracilis"," 1.494797e-01","Pfeiler"
"1120","Hydrophyllum_capitatum","Potentilla_gracilis"," 2.220446e-16","Pfeiler"
"1121","Hydrophyllum_fendleri","Potentilla_gracilis"," 2.857143e-02","Pfeiler"
"1122","Lathyrus_leucanthus","Potentilla_gracilis"," 1.770863e-01","Pfeiler"
"1123","Ligusticum_porteri","Potentilla_gracilis"," 1.366795e-01","Pfeiler"
"1124","Lupinus_spp","Potentilla_gracilis"," 2.220446e-16","Pfeiler"
"1125","Mertensia_brevistyla","Potentilla_gracilis"," 2.220446e-16","Pfeiler"
"1126","Mertensia_ciliata","Potentilla_gracilis"," 3.815126e-01","Pfeiler"
"1127","Potentilla_gracilis","Potentilla_gracilis"," 0.000000e+00","Pfeiler"
"1128","Ribes_montigenum","Potentilla_gracilis"," 2.220446e-16","Pfeiler"
"1129","Senecio_crassulus","Potentilla_gracilis"," 6.677368e-01","Pfeiler"
"1130","Thalictrum_fendleri","Potentilla_gracilis"," 2.857143e-02","Pfeiler"
"1131","Vicia_americana","Potentilla_gracilis"," 5.285714e-01","Pfeiler"
"1132","Viola_nuttalliii","Potentilla_gracilis"," 2.220446e-16","Pfeiler"
"1133","Agoseris_glauca","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1134","Aquilegia_coerulea","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1135","Boechera_stricta","Ribes_montigenum"," 9.000000e-01","Pfeiler"
"1136","Castilleja_spp","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1137","Castilleja_sulphurea","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1138","Claytonia_lanceolata","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1139","Delphinium_barbeyi","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1140","Erigeron_speciosus","Ribes_montigenum","-2.220446e-16","Pfeiler"
"1141","Erythronium_grandiflorum","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1142","Helianthella_quinquenervis","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1143","Heliomeris_multiflora","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1144","Hydrophyllum_capitatum","Ribes_montigenum"," 6.000000e-01","Pfeiler"
"1145","Hydrophyllum_fendleri","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1146","Lathyrus_leucanthus","Ribes_montigenum"," 5.940594e-02","Pfeiler"
"1147","Ligusticum_porteri","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1148","Lupinus_spp","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1149","Mertensia_brevistyla","Ribes_montigenum"," 8.333333e-02","Pfeiler"
"1150","Mertensia_ciliata","Ribes_montigenum"," 1.000000e-01","Pfeiler"
"1151","Potentilla_gracilis","Ribes_montigenum"," 2.220446e-16","Pfeiler"
"1152","Ribes_montigenum","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1153","Senecio_crassulus","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1154","Thalictrum_fendleri","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1155","Vicia_americana","Ribes_montigenum"," 0.000000e+00","Pfeiler"
"1156","Viola_nuttalliii","Ribes_montigenum"," 7.216216e-01","Pfeiler"
"1157","Agoseris_glauca","Senecio_crassulus"," 3.258427e-01","Pfeiler"
"1158","Aquilegia_coerulea","Senecio_crassulus"," 1.123596e-02","Pfeiler"
"1159","Boechera_stricta","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"1160","Castilleja_spp","Senecio_crassulus"," 6.179775e-01","Pfeiler"
"1161","Castilleja_sulphurea","Senecio_crassulus"," 1.362360e-01","Pfeiler"
"1162","Claytonia_lanceolata","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"1163","Delphinium_barbeyi","Senecio_crassulus"," 4.462279e-01","Pfeiler"
"1164","Erigeron_speciosus","Senecio_crassulus"," 1.873071e-01","Pfeiler"
"1165","Erythronium_grandiflorum","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"1166","Helianthella_quinquenervis","Senecio_crassulus"," 7.329808e-01","Pfeiler"
"1167","Heliomeris_multiflora","Senecio_crassulus"," 2.909443e-02","Pfeiler"
"1168","Hydrophyllum_capitatum","Senecio_crassulus"," 2.500000e-01","Pfeiler"
"1169","Hydrophyllum_fendleri","Senecio_crassulus"," 1.123596e-02","Pfeiler"
"1170","Lathyrus_leucanthus","Senecio_crassulus"," 4.743575e-01","Pfeiler"
"1171","Ligusticum_porteri","Senecio_crassulus"," 2.815062e-01","Pfeiler"
"1172","Lupinus_spp","Senecio_crassulus"," 3.146067e-01","Pfeiler"
"1173","Mertensia_brevistyla","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"1174","Mertensia_ciliata","Senecio_crassulus"," 6.582948e-01","Pfeiler"
"1175","Potentilla_gracilis","Senecio_crassulus"," 6.677368e-01","Pfeiler"
"1176","Ribes_montigenum","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"1177","Senecio_crassulus","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"1178","Thalictrum_fendleri","Senecio_crassulus"," 1.123596e-02","Pfeiler"
"1179","Vicia_americana","Senecio_crassulus"," 7.166934e-01","Pfeiler"
"1180","Viola_nuttalliii","Senecio_crassulus"," 0.000000e+00","Pfeiler"
"1181","Agoseris_glauca","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1182","Aquilegia_coerulea","Thalictrum_fendleri"," 1.000000e+00","Pfeiler"
"1183","Boechera_stricta","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1184","Castilleja_spp","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1185","Castilleja_sulphurea","Thalictrum_fendleri"," 8.750000e-01","Pfeiler"
"1186","Claytonia_lanceolata","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1187","Delphinium_barbeyi","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1188","Erigeron_speciosus","Thalictrum_fendleri","-2.220446e-16","Pfeiler"
"1189","Erythronium_grandiflorum","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1190","Helianthella_quinquenervis","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1191","Heliomeris_multiflora","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1192","Hydrophyllum_capitatum","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1193","Hydrophyllum_fendleri","Thalictrum_fendleri"," 1.000000e+00","Pfeiler"
"1194","Lathyrus_leucanthus","Thalictrum_fendleri"," 4.653465e-01","Pfeiler"
"1195","Ligusticum_porteri","Thalictrum_fendleri"," 7.297297e-01","Pfeiler"
"1196","Lupinus_spp","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1197","Mertensia_brevistyla","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1198","Mertensia_ciliata","Thalictrum_fendleri"," 2.352941e-01","Pfeiler"
"1199","Potentilla_gracilis","Thalictrum_fendleri"," 2.857143e-02","Pfeiler"
"1200","Ribes_montigenum","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1201","Senecio_crassulus","Thalictrum_fendleri"," 1.123596e-02","Pfeiler"
"1202","Thalictrum_fendleri","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1203","Vicia_americana","Thalictrum_fendleri"," 7.142857e-02","Pfeiler"
"1204","Viola_nuttalliii","Thalictrum_fendleri"," 0.000000e+00","Pfeiler"
"1205","Agoseris_glauca","Vicia_americana"," 7.142857e-02","Pfeiler"
"1206","Aquilegia_coerulea","Vicia_americana"," 7.142857e-02","Pfeiler"
"1207","Boechera_stricta","Vicia_americana"," 0.000000e+00","Pfeiler"
"1208","Castilleja_spp","Vicia_americana"," 3.571429e-01","Pfeiler"
"1209","Castilleja_sulphurea","Vicia_americana"," 1.964286e-01","Pfeiler"
"1210","Claytonia_lanceolata","Vicia_americana"," 0.000000e+00","Pfeiler"
"1211","Delphinium_barbeyi","Vicia_americana"," 2.142857e-01","Pfeiler"
"1212","Erigeron_speciosus","Vicia_americana"," 2.142857e-01","Pfeiler"
"1213","Erythronium_grandiflorum","Vicia_americana"," 0.000000e+00","Pfeiler"
"1214","Helianthella_quinquenervis","Vicia_americana"," 4.831933e-01","Pfeiler"
"1215","Heliomeris_multiflora","Vicia_americana"," 1.494797e-01","Pfeiler"
"1216","Hydrophyllum_capitatum","Vicia_americana"," 2.500000e-01","Pfeiler"
"1217","Hydrophyllum_fendleri","Vicia_americana"," 7.142857e-02","Pfeiler"
"1218","Lathyrus_leucanthus","Vicia_americana"," 5.056577e-01","Pfeiler"
"1219","Ligusticum_porteri","Vicia_americana"," 3.416988e-01","Pfeiler"
"1220","Lupinus_spp","Vicia_americana"," 2.857143e-01","Pfeiler"
"1221","Mertensia_brevistyla","Vicia_americana"," 0.000000e+00","Pfeiler"
"1222","Mertensia_ciliata","Vicia_americana"," 6.050420e-01","Pfeiler"
"1223","Potentilla_gracilis","Vicia_americana"," 5.285714e-01","Pfeiler"
"1224","Ribes_montigenum","Vicia_americana"," 0.000000e+00","Pfeiler"
"1225","Senecio_crassulus","Vicia_americana"," 7.166934e-01","Pfeiler"
"1226","Thalictrum_fendleri","Vicia_americana"," 7.142857e-02","Pfeiler"
"1227","Vicia_americana","Vicia_americana"," 0.000000e+00","Pfeiler"
"1228","Viola_nuttalliii","Vicia_americana"," 0.000000e+00","Pfeiler"
"1229","Agoseris_glauca","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1230","Aquilegia_coerulea","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1231","Boechera_stricta","Viola_nuttalliii"," 6.216216e-01","Pfeiler"
"1232","Castilleja_spp","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1233","Castilleja_sulphurea","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1234","Claytonia_lanceolata","Viola_nuttalliii"," 1.621622e-01","Pfeiler"
"1235","Delphinium_barbeyi","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1236","Erigeron_speciosus","Viola_nuttalliii","-2.220446e-16","Pfeiler"
"1237","Erythronium_grandiflorum","Viola_nuttalliii"," 1.621622e-01","Pfeiler"
"1238","Helianthella_quinquenervis","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1239","Heliomeris_multiflora","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1240","Hydrophyllum_capitatum","Viola_nuttalliii"," 7.162162e-01","Pfeiler"
"1241","Hydrophyllum_fendleri","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1242","Lathyrus_leucanthus","Viola_nuttalliii"," 5.940594e-02","Pfeiler"
"1243","Ligusticum_porteri","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1244","Lupinus_spp","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1245","Mertensia_brevistyla","Viola_nuttalliii"," 2.454955e-01","Pfeiler"
"1246","Mertensia_ciliata","Viola_nuttalliii"," 1.176471e-01","Pfeiler"
"1247","Potentilla_gracilis","Viola_nuttalliii"," 2.220446e-16","Pfeiler"
"1248","Ribes_montigenum","Viola_nuttalliii"," 7.216216e-01","Pfeiler"
"1249","Senecio_crassulus","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1250","Thalictrum_fendleri","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1251","Vicia_americana","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1252","Viola_nuttalliii","Viola_nuttalliii"," 0.000000e+00","Pfeiler"
"1253","Androsace_septentrionalis","Androsace_septentrionalis"," 0.000000e+00","PBM"
"1254","Boechera_stricta","Androsace_septentrionalis"," 1.000000e-01","PBM"
"1255","Corydalis_caseana","Androsace_septentrionalis"," 2.227273e-01","PBM"
"1256","Cymopterus_lemonii","Androsace_septentrionalis"," 1.000000e-01","PBM"
"1257","Erigeron_speciosus","Androsace_septentrionalis"," 2.000000e-01","PBM"
"1258","Eriogonum_umbellatum","Androsace_septentrionalis"," 1.000000e-01","PBM"
"1259","Geranium_richardsonii","Androsace_septentrionalis"," 2.000000e-01","PBM"
"1260","Heterotheca_villosa","Androsace_septentrionalis"," 3.000000e-01","PBM"
"1261","Hydrophyllum_capitatum","Androsace_septentrionalis"," 5.000000e-01","PBM"
"1262","Hymenoxys_hoopesii","Androsace_septentrionalis"," 2.000000e-01","PBM"
"1263","Mertensia_brevistyla","Androsace_septentrionalis","-2.220446e-16","PBM"
"1264","Mertensia_ciliata","Androsace_septentrionalis"," 2.000000e-01","PBM"
"1265","Noccaea_fendleri","Androsace_septentrionalis"," 3.400000e-01","PBM"
"1266","Potentilla_gracilis","Androsace_septentrionalis"," 2.769231e-01","PBM"
"1267","Ranunculus_inamoenus","Androsace_septentrionalis","-2.220446e-16","PBM"
"1268","Senecio_crassulus","Androsace_septentrionalis"," 1.000000e-01","PBM"
"1269","Senecio_interrigrimus","Androsace_septentrionalis","-2.220446e-16","PBM"
"1270","Viola_nuttalliii","Androsace_septentrionalis"," 6.250000e-02","PBM"
"1271","Androsace_septentrionalis","Boechera_stricta"," 1.000000e-01","PBM"
"1272","Boechera_stricta","Boechera_stricta"," 0.000000e+00","PBM"
"1273","Corydalis_caseana","Boechera_stricta"," 3.181818e-01","PBM"
"1274","Cymopterus_lemonii","Boechera_stricta"," 1.110223e-16","PBM"
"1275","Erigeron_speciosus","Boechera_stricta"," 0.000000e+00","PBM"
"1276","Eriogonum_umbellatum","Boechera_stricta"," 1.110223e-16","PBM"
"1277","Geranium_richardsonii","Boechera_stricta"," 3.333333e-01","PBM"
"1278","Heterotheca_villosa","Boechera_stricta"," 1.621622e-01","PBM"
"1279","Hydrophyllum_capitatum","Boechera_stricta"," 1.110223e-16","PBM"
"1280","Hymenoxys_hoopesii","Boechera_stricta"," 3.333333e-01","PBM"
"1281","Mertensia_brevistyla","Boechera_stricta"," 1.110223e-16","PBM"
"1282","Mertensia_ciliata","Boechera_stricta"," 3.888889e-01","PBM"
"1283","Noccaea_fendleri","Boechera_stricta"," 1.200000e-01","PBM"
"1284","Potentilla_gracilis","Boechera_stricta"," 3.333333e-01","PBM"
"1285","Ranunculus_inamoenus","Boechera_stricta"," 1.110223e-16","PBM"
"1286","Senecio_crassulus","Boechera_stricta"," 2.500000e-01","PBM"
"1287","Senecio_interrigrimus","Boechera_stricta"," 6.666667e-01","PBM"
"1288","Viola_nuttalliii","Boechera_stricta"," 1.110223e-16","PBM"
"1289","Androsace_septentrionalis","Corydalis_caseana"," 2.227273e-01","PBM"
"1290","Boechera_stricta","Corydalis_caseana"," 3.181818e-01","PBM"
"1291","Corydalis_caseana","Corydalis_caseana"," 0.000000e+00","PBM"
"1292","Cymopterus_lemonii","Corydalis_caseana"," 5.454545e-01","PBM"
"1293","Erigeron_speciosus","Corydalis_caseana"," 2.272727e-02","PBM"
"1294","Eriogonum_umbellatum","Corydalis_caseana"," 4.568966e-01","PBM"
"1295","Geranium_richardsonii","Corydalis_caseana"," 3.500000e-01","PBM"
"1296","Heterotheca_villosa","Corydalis_caseana"," 2.272727e-02","PBM"
"1297","Hydrophyllum_capitatum","Corydalis_caseana"," 1.110223e-16","PBM"
"1298","Hymenoxys_hoopesii","Corydalis_caseana"," 3.000000e-01","PBM"
"1299","Mertensia_brevistyla","Corydalis_caseana"," 1.110223e-16","PBM"
"1300","Mertensia_ciliata","Corydalis_caseana"," 6.540404e-01","PBM"
"1301","Noccaea_fendleri","Corydalis_caseana"," 1.200000e-01","PBM"
"1302","Potentilla_gracilis","Corydalis_caseana"," 3.304196e-01","PBM"
"1303","Ranunculus_inamoenus","Corydalis_caseana"," 1.110223e-16","PBM"
"1304","Senecio_crassulus","Corydalis_caseana"," 2.500000e-01","PBM"
"1305","Senecio_interrigrimus","Corydalis_caseana"," 3.181818e-01","PBM"
"1306","Viola_nuttalliii","Corydalis_caseana"," 1.110223e-16","PBM"
"1307","Androsace_septentrionalis","Cymopterus_lemonii"," 1.000000e-01","PBM"
"1308","Boechera_stricta","Cymopterus_lemonii"," 1.110223e-16","PBM"
"1309","Corydalis_caseana","Cymopterus_lemonii"," 5.454545e-01","PBM"
"1310","Cymopterus_lemonii","Cymopterus_lemonii"," 0.000000e+00","PBM"
"1311","Erigeron_speciosus","Cymopterus_lemonii"," 0.000000e+00","PBM"
"1312","Eriogonum_umbellatum","Cymopterus_lemonii"," 6.068966e-01","PBM"
"1313","Geranium_richardsonii","Cymopterus_lemonii"," 5.000000e-01","PBM"
"1314","Heterotheca_villosa","Cymopterus_lemonii"," 0.000000e+00","PBM"
"1315","Hydrophyllum_capitatum","Cymopterus_lemonii"," 0.000000e+00","PBM"
"1316","Hymenoxys_hoopesii","Cymopterus_lemonii"," 3.000000e-01","PBM"
"1317","Mertensia_brevistyla","Cymopterus_lemonii"," 0.000000e+00","PBM"
"1318","Mertensia_ciliata","Cymopterus_lemonii"," 2.222222e-01","PBM"
"1319","Noccaea_fendleri","Cymopterus_lemonii"," 0.000000e+00","PBM"
"1320","Potentilla_gracilis","Cymopterus_lemonii"," 3.076923e-01","PBM"
"1321","Ranunculus_inamoenus","Cymopterus_lemonii"," 0.000000e+00","PBM"
"1322","Senecio_crassulus","Cymopterus_lemonii"," 4.000000e-01","PBM"
"1323","Senecio_interrigrimus","Cymopterus_lemonii"," 0.000000e+00","PBM"
"1324","Viola_nuttalliii","Cymopterus_lemonii"," 0.000000e+00","PBM"
"1325","Androsace_septentrionalis","Erigeron_speciosus"," 2.000000e-01","PBM"
"1326","Boechera_stricta","Erigeron_speciosus"," 0.000000e+00","PBM"
"1327","Corydalis_caseana","Erigeron_speciosus"," 2.272727e-02","PBM"
"1328","Cymopterus_lemonii","Erigeron_speciosus"," 0.000000e+00","PBM"
"1329","Erigeron_speciosus","Erigeron_speciosus"," 0.000000e+00","PBM"
"1330","Eriogonum_umbellatum","Erigeron_speciosus"," 0.000000e+00","PBM"
"1331","Geranium_richardsonii","Erigeron_speciosus"," 0.000000e+00","PBM"
"1332","Heterotheca_villosa","Erigeron_speciosus"," 4.324324e-01","PBM"
"1333","Hydrophyllum_capitatum","Erigeron_speciosus"," 0.000000e+00","PBM"
"1334","Hymenoxys_hoopesii","Erigeron_speciosus"," 0.000000e+00","PBM"
"1335","Mertensia_brevistyla","Erigeron_speciosus"," 0.000000e+00","PBM"
"1336","Mertensia_ciliata","Erigeron_speciosus"," 0.000000e+00","PBM"
"1337","Noccaea_fendleri","Erigeron_speciosus"," 0.000000e+00","PBM"
"1338","Potentilla_gracilis","Erigeron_speciosus"," 7.692308e-02","PBM"
"1339","Ranunculus_inamoenus","Erigeron_speciosus"," 0.000000e+00","PBM"
"1340","Senecio_crassulus","Erigeron_speciosus"," 0.000000e+00","PBM"
"1341","Senecio_interrigrimus","Erigeron_speciosus"," 0.000000e+00","PBM"
"1342","Viola_nuttalliii","Erigeron_speciosus"," 0.000000e+00","PBM"
